filename,width,height,class,xmin,ymin,xmax,ymax
Town02_008520.png,640,380,traffic_sign,364,181,378,195
Town02_008520.png,640,380,motobike,265,196,275,215
Town03_013460.png,640,380,bike,13,200,112,336
Town03_013460.png,640,380,vehicle,242,168,408,328
Town03_013460.png,640,380,traffic_light,327,137,330,147
Town03_013460.png,640,380,traffic_light,294,137,297,147
Town03_013460.png,640,380,traffic_light,256,137,260,147
Town03_013460.png,640,380,traffic_light,431,115,437,129
Town03_013460.png,640,380,traffic_light,458,99,466,117
Town03_013460.png,640,380,traffic_light,493,80,503,101
Town03_012960.png,640,380,vehicle,102,185,171,231
Town03_012960.png,640,380,bike,48,197,63,217
Town01_001620.png,640,380,traffic_light,362,162,367,186
Town05_013440.png,640,380,vehicle,198,193,233,209
Town05_013440.png,640,380,traffic_light,111,169,117,179
Town05_013440.png,640,380,traffic_light,382,168,386,179
Town05_013440.png,640,380,traffic_light,318,130,322,142
Town05_013440.png,640,380,traffic_light,280,130,283,142
Town05_013440.png,640,380,traffic_light,247,130,251,142
Town05_013440.png,640,380,traffic_light,61,120,69,133
Town05_013440.png,640,380,traffic_light,18,108,28,124
Town05_013440.png,640,380,traffic_light,466,73,478,97
Town05_013440.png,640,380,traffic_light,501,45,516,74
Town05_013440.png,640,380,traffic_light,576,1,598,28
Town04_004680.png,640,380,vehicle,286,193,354,253
Town03_017740.png,640,380,vehicle,538,195,622,220
Town03_017740.png,640,380,vehicle,277,193,298,208
Town03_017740.png,640,380,traffic_light,243,175,245,188
Town03_017740.png,640,380,traffic_light,209,128,215,140
Town03_017740.png,640,380,traffic_light,194,120,201,133
Town03_017740.png,640,380,traffic_light,170,106,178,122
Town03_017740.png,640,380,vehicle,505,192,560,219
Town03_015620.png,640,380,vehicle,283,201,444,323
Town03_015620.png,640,380,vehicle,274,190,312,205
Town03_015620.png,640,380,vehicle,566,189,627,209
Town03_015620.png,640,380,vehicle,413,188,462,208
Town03_015620.png,640,380,bike,403,190,421,230
Town03_013880.png,640,380,vehicle,237,167,405,335
Town03_013880.png,640,380,vehicle,196,188,234,206
Town05_016020.png,640,380,vehicle,239,183,399,317
Town05_016020.png,640,380,traffic_light,393,173,396,180
Town05_016020.png,640,380,traffic_light,226,173,229,181
Town05_016020.png,640,380,traffic_light,348,146,350,154
Town05_016020.png,640,380,traffic_light,320,146,322,154
Town05_016020.png,640,380,traffic_light,297,146,299,154
Town05_016020.png,640,380,traffic_light,210,141,214,150
Town05_016020.png,640,380,traffic_light,198,136,203,146
Town05_016020.png,640,380,traffic_light,186,131,191,142
Town02_009060.png,640,380,vehicle,295,198,343,265
Town02_009060.png,640,380,vehicle,333,192,407,221
Town02_007680.png,640,380,traffic_light,335,180,337,189
Town02_005160.png,640,380,vehicle,608,202,638,223
Town02_005160.png,640,380,vehicle,372,196,456,226
Town02_005160.png,640,380,traffic_light,571,36,636,181
Town03_015260.png,640,380,vehicle,283,197,356,254
Town01_002040.png,640,380,vehicle,198,201,443,379
Town01_002040.png,640,380,vehicle,202,180,268,212
Town01_002040.png,640,380,traffic_light,376,145,386,183
Town01_002040.png,640,380,vehicle,271,185,298,205
Town05_008820.png,640,380,vehicle,467,192,562,227
Town05_008820.png,640,380,traffic_light,409,170,414,182
Town05_008820.png,640,380,traffic_light,17,166,26,179
Town05_008820.png,640,380,traffic_light,344,130,348,142
Town05_008820.png,640,380,traffic_light,303,129,307,142
Town05_008820.png,640,380,traffic_light,268,129,272,141
Town05_008820.png,640,380,traffic_light,488,65,501,91
Town05_008820.png,640,380,traffic_light,538,30,555,64
Town02_004620.png,640,380,vehicle,242,211,398,338
Town02_004620.png,640,380,vehicle,138,187,172,203
Town02_004620.png,640,380,traffic_sign,26,165,57,195
Town02_004620.png,640,380,traffic_light,383,148,393,186
Town05_014940.png,640,380,vehicle,181,193,217,212
Town05_014940.png,640,380,vehicle,224,189,257,211
Town05_014940.png,640,380,traffic_light,379,168,383,179
Town05_014940.png,640,380,traffic_light,89,166,95,178
Town05_014940.png,640,380,traffic_light,317,132,321,143
Town05_014940.png,640,380,traffic_light,279,131,283,143
Town05_014940.png,640,380,traffic_light,248,131,251,143
Town05_014940.png,640,380,traffic_light,24,108,34,124
Town05_014940.png,640,380,traffic_light,474,72,486,96
Town05_014940.png,640,380,traffic_light,512,43,527,73
Town05_014940.png,640,380,traffic_light,592,0,616,25
Town03_017020.png,640,380,vehicle,304,191,428,294
Town03_017020.png,640,380,traffic_light,381,162,383,167
Town03_017020.png,640,380,traffic_light,362,162,364,167
Town04_004920.png,640,380,vehicle,269,185,312,196
Town04_004920.png,640,380,vehicle,202,181,224,196
Town04_004920.png,640,380,vehicle,298,194,342,228
Town04_004920.png,640,380,vehicle,317,179,344,197
Town03_013700.png,640,380,vehicle,434,188,466,201
Town03_013700.png,640,380,vehicle,237,164,401,335
Town03_013700.png,640,380,vehicle,195,188,233,205
Town03_013700.png,640,380,vehicle,390,184,424,205
Town02_009600.png,640,380,vehicle,295,202,345,261
Town03_016020.png,640,380,vehicle,305,197,433,296
Town03_016020.png,640,380,vehicle,165,193,235,210
Town03_016020.png,640,380,bike,221,186,238,205
Town02_010440.png,640,380,vehicle,1,244,99,356
Town02_010440.png,640,380,vehicle,297,214,344,257
Town02_010440.png,640,380,traffic_light,360,168,365,188
Town01_011820.png,640,380,vehicle,265,189,293,214
Town01_011820.png,640,380,traffic_light,528,43,579,168
Town03_018880.png,640,380,vehicle,294,195,439,322
Town03_018880.png,640,380,vehicle,325,191,363,202
Town03_018880.png,640,380,vehicle,244,190,293,206
Town02_006900.png,640,380,vehicle,579,186,640,225
Town02_006900.png,640,380,traffic_sign,347,185,355,193
Town02_006900.png,640,380,traffic_sign,1,169,12,199
Town02_006900.png,640,380,traffic_light,549,50,604,194
Town02_006900.png,640,380,traffic_sign,562,172,581,196
Town05_011640.png,640,380,traffic_sign,331,181,342,192
Town05_011640.png,640,380,vehicle,266,190,287,204
Town03_017860.png,640,380,vehicle,415,194,496,217
Town03_017860.png,640,380,bike,307,190,332,253
Town03_015480.png,640,380,vehicle,513,199,535,218
Town03_015480.png,640,380,vehicle,340,198,416,255
Town03_018540.png,640,380,vehicle,292,189,306,200
Town01_003840.png,640,380,vehicle,198,203,449,380
Town01_003840.png,640,380,traffic_light,402,141,413,182
Town03_016760.png,640,380,vehicle,320,204,388,250
Town05_015060.png,640,380,vehicle,348,187,363,201
Town05_009840.png,640,380,vehicle,292,197,367,255
Town05_004920.png,640,380,vehicle,1,188,94,278
Town05_004920.png,640,380,traffic_light,385,172,388,181
Town05_004920.png,640,380,traffic_light,154,172,159,181
Town05_004920.png,640,380,traffic_light,333,141,336,151
Town05_004920.png,640,380,traffic_light,301,141,304,151
Town05_004920.png,640,380,traffic_light,275,141,278,151
Town05_004920.png,640,380,traffic_light,122,132,128,143
Town05_004920.png,640,380,traffic_light,95,124,102,137
Town05_004920.png,640,380,traffic_light,67,116,75,131
Town05_004920.png,640,380,vehicle,57,188,151,231
Town01_008580.png,640,380,vehicle,542,196,640,226
Town01_008580.png,640,380,traffic_light,529,42,580,168
Town03_014020.png,640,380,vehicle,278,191,303,205
Town03_014020.png,640,380,vehicle,1,188,87,228
Town03_014020.png,640,380,vehicle,195,185,255,220
Town03_014020.png,640,380,traffic_light,351,144,354,153
Town03_014020.png,640,380,traffic_light,322,144,325,152
Town03_014020.png,640,380,traffic_light,289,144,291,152
Town03_014020.png,640,380,traffic_light,158,132,164,143
Town03_014020.png,640,380,traffic_light,137,124,143,137
Town03_014020.png,640,380,traffic_light,103,113,111,127
Town03_014020.png,640,380,traffic_light,534,98,543,116
Town03_014020.png,640,380,traffic_light,590,72,603,96
Town03_014020.png,640,380,vehicle,49,187,118,219
Town03_014020.png,640,380,vehicle,313,189,330,204
Town05_015000.png,640,380,vehicle,181,193,217,212
Town05_015000.png,640,380,vehicle,224,189,257,211
Town05_015000.png,640,380,traffic_light,379,168,383,179
Town05_015000.png,640,380,traffic_light,89,166,95,178
Town05_015000.png,640,380,traffic_light,317,132,321,143
Town05_015000.png,640,380,traffic_light,279,131,283,143
Town05_015000.png,640,380,traffic_light,248,131,251,143
Town05_015000.png,640,380,traffic_light,24,108,34,124
Town05_015000.png,640,380,traffic_light,474,72,486,96
Town05_015000.png,640,380,traffic_light,512,43,527,73
Town05_015000.png,640,380,traffic_light,592,0,616,25
Town04_005040.png,640,380,vehicle,345,196,445,253
Town04_005040.png,640,380,vehicle,184,187,239,206
Town04_005040.png,640,380,vehicle,118,186,167,198
Town04_005040.png,640,380,vehicle,244,179,321,245
Town05_016920.png,640,380,vehicle,10,214,170,323
Town05_016920.png,640,380,vehicle,229,184,404,328
Town05_016920.png,640,380,traffic_light,362,173,365,182
Town05_016920.png,640,380,traffic_light,143,172,147,181
Town05_016920.png,640,380,traffic_light,315,145,317,153
Town05_016920.png,640,380,traffic_light,285,144,288,153
Town05_016920.png,640,380,traffic_light,260,144,263,153
Town05_016920.png,640,380,traffic_light,469,140,480,165
Town05_016920.png,640,380,traffic_light,109,133,115,144
Town05_016920.png,640,380,traffic_light,82,125,89,138
Town05_016920.png,640,380,traffic_light,395,121,401,134
Town05_016920.png,640,380,traffic_light,54,117,62,131
Town05_016920.png,640,380,traffic_light,406,112,413,127
Town05_016920.png,640,380,traffic_light,423,97,432,115
Town03_014520.png,640,380,vehicle,278,191,306,207
Town03_014520.png,640,380,traffic_light,351,144,354,153
Town03_014520.png,640,380,traffic_light,322,144,325,152
Town03_014520.png,640,380,traffic_light,289,144,291,152
Town03_014520.png,640,380,traffic_light,158,132,164,143
Town03_014520.png,640,380,traffic_light,137,124,143,137
Town03_014520.png,640,380,traffic_light,103,113,111,127
Town03_014520.png,640,380,traffic_light,534,98,543,116
Town03_014520.png,640,380,traffic_light,590,72,603,96
Town03_012600.png,640,380,traffic_sign,438,183,449,196
Town02_008220.png,640,380,vehicle,1,223,143,346
Town02_008220.png,640,380,vehicle,494,189,557,213
Town02_008220.png,640,380,traffic_light,409,136,423,183
Town02_008220.png,640,380,bike,291,195,309,217
Town02_009120.png,640,380,vehicle,507,206,568,268
Town05_012480.png,640,380,traffic_light,326,161,328,167
Town05_012480.png,640,380,traffic_light,292,161,294,167
Town05_012480.png,640,380,traffic_light,366,148,369,152
Town05_012480.png,640,380,traffic_light,363,145,370,156
Town05_012480.png,640,380,traffic_light,371,140,375,150
Town05_012480.png,640,380,vehicle,294,186,310,201
Town05_009660.png,640,380,vehicle,236,202,408,328
Town05_009660.png,640,380,vehicle,415,193,468,211
Town05_009660.png,640,380,vehicle,602,189,633,202
Town05_009660.png,640,380,traffic_light,373,175,375,182
Town05_009660.png,640,380,traffic_light,332,151,335,158
Town05_009660.png,640,380,traffic_light,307,151,310,158
Town05_009660.png,640,380,traffic_light,287,151,289,158
Town05_009660.png,640,380,traffic_light,174,146,178,154
Town05_009660.png,640,380,traffic_light,159,142,164,151
Town05_009660.png,640,380,traffic_light,145,138,150,147
Town01_002100.png,640,380,vehicle,198,203,442,379
Town01_002100.png,640,380,vehicle,119,168,244,247
Town01_002100.png,640,380,traffic_light,376,145,386,183
Town02_008160.png,640,380,vehicle,583,203,640,246
Town02_003540.png,640,380,traffic_light,546,57,597,180
Town03_012780.png,640,380,vehicle,80,190,109,202
Town03_012780.png,640,380,bike,311,192,330,205
Town03_013480.png,640,380,bike,5,198,108,342
Town03_013480.png,640,380,vehicle,242,168,408,328
Town03_013480.png,640,380,traffic_light,327,137,330,147
Town03_013480.png,640,380,traffic_light,294,137,297,147
Town03_013480.png,640,380,traffic_light,256,137,260,147
Town03_013480.png,640,380,traffic_light,431,115,437,129
Town03_013480.png,640,380,traffic_light,458,99,466,117
Town03_013480.png,640,380,traffic_light,493,80,503,101
Town02_006960.png,640,380,vehicle,582,189,640,247
Town02_006960.png,640,380,vehicle,1,185,34,218
Town02_006960.png,640,380,traffic_sign,146,163,168,183
Town05_003660.png,640,380,traffic_light,392,169,396,179
Town05_003660.png,640,380,traffic_light,129,169,135,179
Town05_003660.png,640,380,traffic_light,334,135,337,145
Town05_003660.png,640,380,traffic_light,299,135,302,145
Town05_003660.png,640,380,traffic_light,269,135,273,145
Town05_003660.png,640,380,traffic_light,86,123,93,136
Town05_003660.png,640,380,traffic_light,49,113,58,128
Town05_003660.png,640,380,traffic_light,9,102,19,119
Town05_003660.png,640,380,traffic_light,429,94,438,113
Town05_003660.png,640,380,traffic_light,632,86,640,138
Town05_003660.png,640,380,traffic_light,449,76,460,99
Town05_003660.png,640,380,traffic_light,487,42,501,73
Town05_017040.png,640,380,vehicle,10,214,170,323
Town05_017040.png,640,380,vehicle,229,184,404,328
Town05_017040.png,640,380,traffic_light,362,173,365,182
Town05_017040.png,640,380,traffic_light,143,172,147,181
Town05_017040.png,640,380,traffic_light,315,145,317,153
Town05_017040.png,640,380,traffic_light,285,144,288,153
Town05_017040.png,640,380,traffic_light,260,144,263,153
Town05_017040.png,640,380,traffic_light,469,140,480,165
Town05_017040.png,640,380,traffic_light,109,133,115,144
Town05_017040.png,640,380,traffic_light,82,125,89,138
Town05_017040.png,640,380,traffic_light,395,121,401,134
Town05_017040.png,640,380,traffic_light,54,117,62,131
Town05_017040.png,640,380,traffic_light,406,112,413,127
Town05_017040.png,640,380,traffic_light,423,97,432,115
Town02_003900.png,640,380,traffic_light,320,172,324,188
Town02_003900.png,640,380,vehicle,256,189,268,200
Town02_003900.png,640,380,vehicle,283,191,293,200
Town05_010800.png,640,380,vehicle,1,201,131,268
Town05_010800.png,640,380,vehicle,123,183,173,207
Town05_010800.png,640,380,bike,309,191,332,250
Town05_010680.png,640,380,traffic_light,162,177,166,185
Town05_010680.png,640,380,traffic_light,373,176,376,185
Town05_010680.png,640,380,traffic_light,326,148,328,157
Town05_010680.png,640,380,traffic_light,297,148,300,157
Town05_010680.png,640,380,traffic_light,273,148,276,157
Town05_010680.png,640,380,traffic_light,134,143,139,152
Town05_010680.png,640,380,traffic_light,113,137,119,148
Town05_010680.png,640,380,traffic_light,92,131,98,143
Town05_010680.png,640,380,traffic_light,583,112,605,154
Town05_010680.png,640,380,traffic_light,427,107,435,124
Town05_010680.png,640,380,traffic_light,446,93,455,113
Town05_010680.png,640,380,bike,305,193,337,298
Town05_010680.png,640,380,vehicle,251,194,272,209
Town05_010680.png,640,380,bike,426,191,450,215
Town05_016620.png,640,380,vehicle,96,208,202,287
Town05_016620.png,640,380,vehicle,285,186,355,250
Town05_016620.png,640,380,vehicle,226,181,262,209
Town05_016620.png,640,380,traffic_light,376,168,380,178
Town05_016620.png,640,380,traffic_light,134,168,140,178
Town05_016620.png,640,380,traffic_light,316,132,319,143
Town05_016620.png,640,380,traffic_light,279,132,282,143
Town05_016620.png,640,380,traffic_light,247,131,251,143
Town05_016620.png,640,380,traffic_light,92,120,99,133
Town05_016620.png,640,380,traffic_light,56,108,65,124
Town05_016620.png,640,380,traffic_light,15,96,26,114
Town05_016620.png,640,380,traffic_light,436,94,445,113
Town05_016620.png,640,380,traffic_light,459,76,470,99
Town05_016620.png,640,380,traffic_light,502,42,517,72
Town01_003720.png,640,380,vehicle,305,194,335,219
Town01_005580.png,640,380,vehicle,429,184,492,213
Town05_008220.png,640,380,traffic_light,420,168,424,179
Town05_008220.png,640,380,traffic_light,76,167,83,179
Town05_008220.png,640,380,traffic_light,359,132,362,143
Town05_008220.png,640,380,traffic_light,322,132,325,143
Town05_008220.png,640,380,traffic_light,290,132,294,143
Town05_008220.png,640,380,traffic_light,15,115,23,130
Town05_008220.png,640,380,traffic_light,481,80,491,102
Town05_008220.png,640,380,traffic_light,517,56,530,83
Town05_008220.png,640,380,traffic_light,588,6,609,44
Town05_016380.png,640,380,vehicle,554,195,599,217
Town05_016380.png,640,380,vehicle,458,194,531,214
Town05_016380.png,640,380,vehicle,239,185,399,318
Town05_016380.png,640,380,traffic_light,393,174,396,182
Town05_016380.png,640,380,traffic_light,226,174,229,182
Town05_016380.png,640,380,traffic_light,347,147,350,155
Town05_016380.png,640,380,traffic_light,320,147,322,155
Town05_016380.png,640,380,traffic_light,297,147,299,155
Town05_016380.png,640,380,traffic_light,210,142,214,151
Town05_016380.png,640,380,traffic_light,198,137,203,147
Town05_016380.png,640,380,traffic_light,186,132,191,143
Town05_016380.png,640,380,vehicle,583,194,627,220
Town05_002400.png,640,380,vehicle,225,194,255,210
Town05_002400.png,640,380,traffic_light,384,168,388,179
Town05_002400.png,640,380,traffic_light,114,168,120,179
Town05_002400.png,640,380,traffic_light,321,131,325,143
Town05_002400.png,640,380,traffic_light,283,131,287,143
Town05_002400.png,640,380,traffic_light,251,131,255,143
Town05_002400.png,640,380,traffic_light,59,114,68,129
Town05_002400.png,640,380,traffic_light,11,101,22,118
Town05_002400.png,640,380,traffic_light,456,83,467,104
Town05_002400.png,640,380,traffic_light,486,59,499,86
Town05_002400.png,640,380,traffic_light,544,11,564,49
Town01_003780.png,640,380,vehicle,299,195,342,229
Town01_003780.png,640,380,traffic_light,357,169,362,187
Town03_017440.png,640,380,vehicle,225,219,415,341
Town03_017440.png,640,380,vehicle,274,192,294,209
Town03_017440.png,640,380,traffic_light,376,126,381,138
Town03_017440.png,640,380,traffic_light,337,126,340,138
Town03_017440.png,640,380,traffic_light,100,108,109,123
Town03_017440.png,640,380,traffic_light,58,92,68,111
Town03_013620.png,640,380,vehicle,1,196,21,214
Town03_013620.png,640,380,vehicle,356,194,389,210
Town03_013620.png,640,380,vehicle,309,191,334,210
Town03_013620.png,640,380,vehicle,37,191,82,209
Town03_013620.png,640,380,vehicle,586,180,640,294
Town03_013620.png,640,380,traffic_light,200,85,207,105
Town03_013620.png,640,380,traffic_light,127,77,135,99
Town03_013620.png,640,380,traffic_light,28,67,40,90
Town03_013620.png,640,380,traffic_light,444,8,460,46
Town03_013620.png,640,380,vehicle,155,187,173,199
Town01_005400.png,640,380,vehicle,551,201,640,234
Town01_005400.png,640,380,traffic_light,529,40,581,168
Town01_005040.png,640,380,traffic_light,565,38,619,165
Town01_005040.png,640,380,bike,575,195,606,225
Town01_012660.png,640,380,traffic_light,435,128,450,179
Town03_019480.png,640,380,vehicle,227,203,411,338
Town03_019480.png,640,380,vehicle,190,187,237,208
Town03_019480.png,640,380,traffic_light,338,153,341,160
Town03_019480.png,640,380,traffic_light,315,153,318,160
Town03_019480.png,640,380,traffic_light,289,153,291,160
Town03_019480.png,640,380,traffic_light,279,152,281,156
Town03_019480.png,640,380,traffic_light,203,146,207,154
Town03_019480.png,640,380,traffic_light,192,142,197,151
Town03_019480.png,640,380,traffic_light,177,135,182,146
Town03_019480.png,640,380,traffic_light,451,122,457,135
Town03_019480.png,640,380,traffic_light,476,110,483,125
Town03_019480.png,640,380,traffic_light,506,95,515,113
Town01_001920.png,640,380,vehicle,308,193,339,219
Town01_001920.png,640,380,vehicle,227,190,269,221
Town01_001920.png,640,380,vehicle,266,190,288,210
Town01_009600.png,640,380,traffic_light,591,42,640,165
Town03_013760.png,640,380,vehicle,237,167,405,335
Town03_013760.png,640,380,vehicle,196,185,234,210
Town03_013760.png,640,380,vehicle,402,186,436,203
Town02_001260.png,640,380,traffic_sign,28,181,35,189
Town02_001260.png,640,380,bike,301,191,320,219
Town03_016240.png,640,380,vehicle,515,194,584,214
Town03_016240.png,640,380,vehicle,332,189,407,259
Town03_016180.png,640,380,vehicle,279,202,458,336
Town03_016180.png,640,380,vehicle,216,195,289,216
Town03_016180.png,640,380,vehicle,523,190,590,210
Town03_016180.png,640,380,vehicle,362,183,383,199
Town01_012000.png,640,380,motobike,566,202,608,224
Town01_012000.png,640,380,traffic_light,528,43,579,168
Town04_001860.png,640,380,vehicle,307,189,333,211
Town05_015300.png,640,380,traffic_sign,1,183,9,190
Town05_015300.png,640,380,traffic_light,148,173,153,181
Town05_015300.png,640,380,traffic_light,483,155,491,173
Town05_015300.png,640,380,traffic_light,119,137,125,147
Town05_015300.png,640,380,traffic_light,96,130,103,142
Town05_015300.png,640,380,traffic_light,73,123,80,136
Town05_015300.png,640,380,traffic_light,383,93,389,113
Town05_015300.png,640,380,traffic_light,320,92,326,112
Town05_015300.png,640,380,traffic_light,267,91,274,111
Town05_017340.png,640,380,vehicle,537,191,640,224
Town05_017340.png,640,380,vehicle,488,189,509,208
Town05_017340.png,640,380,vehicle,285,189,355,252
Town05_017340.png,640,380,vehicle,443,187,485,208
Town05_017340.png,640,380,vehicle,157,186,201,202
Town01_009000.png,640,380,vehicle,91,208,184,272
Town01_009000.png,640,380,traffic_sign,407,170,439,202
Town03_017380.png,640,380,vehicle,1,222,102,380
Town03_017380.png,640,380,vehicle,225,219,415,341
Town03_017380.png,640,380,traffic_light,376,126,381,138
Town03_017380.png,640,380,traffic_light,337,126,340,138
Town03_017380.png,640,380,traffic_light,100,108,109,123
Town03_017380.png,640,380,traffic_light,58,92,68,111
Town03_017380.png,640,380,vehicle,313,190,329,204
Town03_017380.png,640,380,vehicle,295,189,309,202
Town04_004500.png,640,380,vehicle,359,193,403,221
Town04_004500.png,640,380,vehicle,299,187,347,227
Town04_004500.png,640,380,bike,444,187,459,213
Town05_004020.png,640,380,vehicle,475,194,567,228
Town05_004020.png,640,380,traffic_light,106,168,112,179
Town05_004020.png,640,380,traffic_light,397,167,401,179
Town05_004020.png,640,380,traffic_light,334,130,337,141
Town05_004020.png,640,380,traffic_light,294,130,298,141
Town05_004020.png,640,380,traffic_light,262,130,266,141
Town05_004020.png,640,380,traffic_light,52,115,60,130
Town05_004020.png,640,380,traffic_light,4,102,14,119
Town05_004020.png,640,380,traffic_light,447,76,458,99
Town05_004020.png,640,380,traffic_light,477,49,491,78
Town05_004020.png,640,380,traffic_light,539,1,560,35
Town02_009840.png,640,380,vehicle,296,202,345,256
Town03_014420.png,640,380,vehicle,278,192,298,207
Town03_014420.png,640,380,traffic_light,351,144,354,153
Town03_014420.png,640,380,traffic_light,322,144,325,152
Town03_014420.png,640,380,traffic_light,289,144,291,152
Town03_014420.png,640,380,traffic_light,158,132,164,143
Town03_014420.png,640,380,traffic_light,137,124,143,137
Town03_014420.png,640,380,traffic_light,103,113,111,127
Town03_014420.png,640,380,traffic_light,534,98,543,116
Town03_014420.png,640,380,traffic_light,590,72,603,96
Town03_014420.png,640,380,vehicle,317,186,336,200
Town03_017260.png,640,380,vehicle,225,219,415,341
Town03_017260.png,640,380,vehicle,540,193,640,224
Town03_017260.png,640,380,traffic_light,376,126,381,138
Town03_017260.png,640,380,traffic_light,337,126,340,138
Town03_017260.png,640,380,traffic_light,100,108,109,123
Town03_017260.png,640,380,traffic_light,58,92,68,111
Town03_013400.png,640,380,bike,1,196,113,343
Town03_013400.png,640,380,vehicle,473,196,549,219
Town03_013400.png,640,380,vehicle,242,168,408,328
Town03_013400.png,640,380,traffic_light,327,137,330,147
Town03_013400.png,640,380,traffic_light,294,137,297,147
Town03_013400.png,640,380,traffic_light,256,137,260,147
Town03_013400.png,640,380,traffic_light,431,115,437,129
Town03_013400.png,640,380,traffic_light,458,99,466,117
Town03_013400.png,640,380,traffic_light,493,80,503,101
Town01_009900.png,640,380,vehicle,71,190,108,211
Town05_002880.png,640,380,traffic_light,388,170,392,180
Town05_002880.png,640,380,traffic_light,332,137,335,147
Town05_002880.png,640,380,traffic_light,297,137,301,147
Town05_002880.png,640,380,traffic_light,269,137,272,147
Town05_002880.png,640,380,traffic_light,98,128,105,140
Town05_002880.png,640,380,traffic_light,66,119,74,133
Town05_002880.png,640,380,traffic_light,32,110,41,125
Town05_002880.png,640,380,traffic_light,446,75,457,98
Town05_002880.png,640,380,traffic_light,476,47,490,76
Town05_002880.png,640,380,traffic_light,537,1,558,32
Town05_002880.png,640,380,bike,211,190,221,207
Town05_002880.png,640,380,bike,227,191,238,206
Town05_005760.png,640,380,vehicle,310,190,330,205
Town02_007260.png,640,380,vehicle,562,197,640,223
Town02_007260.png,640,380,traffic_light,542,58,593,181
Town02_002640.png,640,380,vehicle,262,195,298,217
Town02_002640.png,640,380,vehicle,300,186,370,250
Town02_002640.png,640,380,traffic_sign,392,177,406,191
Town03_016520.png,640,380,vehicle,256,189,289,211
Town05_006300.png,640,380,vehicle,228,203,404,332
Town05_006300.png,640,380,traffic_light,171,175,175,182
Town05_006300.png,640,380,traffic_light,369,174,372,182
Town05_006300.png,640,380,traffic_light,325,148,328,156
Town05_006300.png,640,380,traffic_light,298,148,301,156
Town05_006300.png,640,380,traffic_light,276,148,278,156
Town05_006300.png,640,380,traffic_light,147,143,152,152
Town05_006300.png,640,380,traffic_light,129,138,135,148
Town05_006300.png,640,380,traffic_light,111,133,117,144
Town05_006300.png,640,380,traffic_light,518,129,533,160
Town05_006300.png,640,380,traffic_light,415,114,422,129
Town05_006300.png,640,380,traffic_light,429,103,437,120
Town05_006300.png,640,380,traffic_light,452,84,462,105
Town03_012920.png,640,380,vehicle,161,187,223,214
Town02_009000.png,640,380,vehicle,294,201,346,266
Town02_009000.png,640,380,traffic_sign,477,152,528,200
Town05_010920.png,640,380,bike,306,187,342,291
Town03_013280.png,640,380,bike,1,202,113,342
Town03_013280.png,640,380,vehicle,454,196,550,219
Town03_013280.png,640,380,vehicle,77,195,157,224
Town03_013280.png,640,380,vehicle,560,189,640,225
Town03_013280.png,640,380,vehicle,242,168,408,328
Town03_013280.png,640,380,traffic_light,327,137,330,147
Town03_013280.png,640,380,traffic_light,294,137,297,147
Town03_013280.png,640,380,traffic_light,256,137,260,147
Town03_013280.png,640,380,traffic_light,431,115,437,129
Town03_013280.png,640,380,traffic_light,458,99,466,117
Town03_013280.png,640,380,traffic_light,493,80,503,101
Town01_006360.png,640,380,vehicle,280,192,296,205
Town01_006360.png,640,380,motobike,316,194,325,216
Town01_003420.png,640,380,vehicle,297,192,342,231
Town02_009960.png,640,380,vehicle,296,204,348,258
Town02_009960.png,640,380,traffic_sign,366,178,382,194
Town03_019820.png,640,380,vehicle,388,197,485,259
Town03_017840.png,640,380,vehicle,345,192,380,204
Town03_017840.png,640,380,vehicle,391,191,433,208
Town03_017840.png,640,380,bike,307,193,335,252
Town01_010980.png,640,380,traffic_light,590,39,640,163
Town02_007320.png,640,380,vehicle,562,197,640,223
Town02_007320.png,640,380,traffic_light,542,58,593,181
Town05_006420.png,640,380,vehicle,228,203,404,332
Town05_006420.png,640,380,traffic_light,171,175,175,182
Town05_006420.png,640,380,traffic_light,369,174,372,182
Town05_006420.png,640,380,traffic_light,325,148,328,156
Town05_006420.png,640,380,traffic_light,298,148,301,156
Town05_006420.png,640,380,traffic_light,276,148,278,156
Town05_006420.png,640,380,traffic_light,147,143,152,152
Town05_006420.png,640,380,traffic_light,129,138,135,148
Town05_006420.png,640,380,traffic_light,111,133,117,144
Town05_006420.png,640,380,traffic_light,518,129,533,160
Town05_006420.png,640,380,traffic_light,415,114,422,129
Town05_006420.png,640,380,traffic_light,429,103,437,120
Town05_006420.png,640,380,traffic_light,452,84,462,105
Town03_018240.png,640,380,bike,299,188,343,310
Town03_018240.png,640,380,traffic_light,377,126,381,138
Town03_018240.png,640,380,traffic_light,337,126,341,138
Town03_018240.png,640,380,traffic_light,99,107,107,123
Town03_018240.png,640,380,traffic_light,56,91,67,110
Town04_003600.png,640,380,motobike,479,198,538,282
Town04_003600.png,640,380,vehicle,401,191,481,240
Town04_003600.png,640,380,bike,342,187,356,213
Town04_003600.png,640,380,vehicle,264,184,430,349
Town04_003600.png,640,380,vehicle,523,195,640,259
Town03_014160.png,640,380,vehicle,226,194,273,228
Town03_014160.png,640,380,vehicle,1,188,87,228
Town03_014160.png,640,380,traffic_light,351,144,354,153
Town03_014160.png,640,380,traffic_light,322,144,325,152
Town03_014160.png,640,380,traffic_light,289,144,291,152
Town03_014160.png,640,380,traffic_light,158,132,164,143
Town03_014160.png,640,380,traffic_light,137,124,143,137
